target_chembl_id,molecule_chembl_id,canonical_smiles,standard_type,assay_type,pchembl_value,RDKit_Molecule,Gasteiger/Marsili Partial Charges,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1 - Kappa3,"Chi0, Chi1",Chi0n - Chi4n,Chi0v - Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,"Num{Aromatic,Saturated,Aliphatic}Rings","Num{Aromatic,Saturated,Aliphatic}{Hetero,Carbo}cycles",RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1 - PEOE_VSA14,SMR_VSA1 - SMR_VSA10,SlogP_VSA1 - SlogP_VSA12,EState_VSA1 - EState_VSA11,VSA_EState1 - VSA_EState10,MQNs,Topliss fragments,Autocorr2D,BCUT2D
CHEMBL205,CHEMBL220992,NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OCc4ccccc4)[C@H]3OCc3ccccc3)nn2)cc1,Ki,B,8.12,<rdkit.Chem.rdchem.Mol object at 0x1452eb160>,777,1.1754140923970857,1790.4952671997103,63833966225.342285,-4.269999999999999,777,777,777,777,4.543800000000004,172.31819999999954,656.7610000000001,656.2304704919999,47,620.4730000000002,2,11,10,1,12,15,244,777,777,777,6,0.2571428571428571,777,777,137.02000000000004,273.40215556306754,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL221576,CC(=O)OC[C@H]1O[C@@H](OCc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,Ki,B,8.17,<rdkit.Chem.rdchem.Mol object at 0x1452eb1c0>,777,1.8446418638785382,1343.8145133394532,350879857.79358286,-3.9300000000000006,777,777,777,777,-0.4855999999999965,129.4772,584.5600000000003,584.1424433359999,40,556.3360000000002,2,16,15,1,17,10,218,777,777,777,3,0.4782608695652174,777,777,214.52999999999994,228.18015926093716,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2216818,NS(=O)(=O)c1ccc(N2C(=O)CSC2c2ccccc2)cc1,Ki,B,7.25,<rdkit.Chem.rdchem.Mol object at 0x1452eb220>,777,1.9609764643610008,789.2970894836186,126618.44599426119,-1.8299999999999996,777,777,777,777,2.1126,86.94220000000001,334.42199999999997,334.04458430799997,22,320.3100000000001,2,5,4,1,7,3,114,777,777,777,3,0.13333333333333333,777,777,80.47,132.72262490026176,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL221802,C[C@]12CC[C@@H]3c4ccc(OS(N)(=O)=O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(N)(=O)=O,Ki,B,8.3,<rdkit.Chem.rdchem.Mol object at 0x1452eb280>,777,1.588049239965956,993.3282394178087,1446985.0328706896,-1.2000000000000002,777,777,777,777,1.7137000000000002,102.77440000000004,430.5480000000002,430.1232285519999,28,404.34000000000015,4,8,6,2,10,4,156,777,777,777,4,0.6666666666666666,777,777,138.78,165.63964642165396,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL222837,[N-]=[N+]=Nc1ccc(S(N)(=O)=O)cc1,Ki,B,7.33,<rdkit.Chem.rdchem.Mol object at 0x1452eb2e0>,777,3.148411616255033,444.02752524623753,685.8063461236579,-1.56,777,777,777,777,1.2758,46.621200000000016,198.20699999999997,198.021146432,13,192.15899999999996,2,6,3,1,7,2,68,777,777,777,1,0.0,777,777,108.91999999999999,74.66579172769956,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL223215,NS(=O)(=O)c1ccc(-n2cc(COC3OC[C@@H](O)[C@@H](O)[C@@H]3O)nn2)cc1,Ki,B,8.16,<rdkit.Chem.rdchem.Mol object at 0x1452eb340>,777,1.631836865279031,854.4351736619453,746429.3093570891,-1.9300000000000002,777,777,777,777,-2.129699999999998,85.28160000000001,386.38599999999997,386.089619916,26,368.24200000000013,5,11,10,4,12,5,142,777,777,777,3,0.42857142857142855,777,777,170.01999999999998,148.1781121697531,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2237247,NS(=O)(=O)c1ccc(NC2=NC(=O)CS2)cc1,Ki,B,8.74,<rdkit.Chem.rdchem.Mol object at 0x1452eb3a0>,777,2.1415186825707573,578.0085714643942,7500.210580848429,-1.38,777,777,777,777,0.3752999999999998,66.3379,271.323,271.008533148,17,262.251,3,6,5,2,8,2,90,777,777,777,2,0.1111111111111111,777,777,101.62,102.35088169346254,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL22374,NS(=O)(=O)c1ccc(CCNC(=O)Nc2ccccc2)cc1,Ki,B,7.12,<rdkit.Chem.rdchem.Mol object at 0x1452eb400>,777,1.798692418198723,728.3878060742938,77951.39247953167,-2.3799999999999994,777,777,777,777,1.6981999999999995,84.98260000000002,319.38599999999997,319.09906240400005,22,302.25000000000006,4,6,3,3,7,5,116,777,777,777,2,0.13333333333333333,777,777,101.28999999999999,128.9452367254385,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL224292,NS(=O)(=O)c1ccc(O)cc1,Ki,B,7.8999999999999995,<rdkit.Chem.rdchem.Mol object at 0x1452eb460>,777,3.2015159310664942,340.59507449357193,230.73472009676777,-1.07,777,777,777,777,0.039600000000000246,39.48000000000002,173.19299999999998,173.014664084,11,166.13699999999997,3,4,3,2,5,1,60,777,777,777,1,0.0,777,777,80.39,64.32630346112077,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL225018,NS(=O)(=O)c1ccc(-n2cc(CO)nn2)cc1,Ki,B,6.975,<rdkit.Chem.rdchem.Mol object at 0x1452eb4c0>,777,2.3535703864176725,617.9454527923247,8733.685207312656,-1.77,777,777,777,777,-0.5930000000000002,58.655000000000015,254.271,254.04736118,17,244.19099999999997,3,7,6,2,8,3,90,777,777,777,2,0.1111111111111111,777,777,111.10000000000001,97.54367478789352,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL22540,CC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1Br,Ki,B,8.76,<rdkit.Chem.rdchem.Mol object at 0x1452eb520>,777,2.289237069638952,1001.6413410449709,141899.03507570922,-1.6099999999999999,777,777,777,777,0.7071999999999997,90.53640000000001,456.3250000000001,454.90274352,24,446.24500000000006,4,10,8,3,14,5,130,777,777,777,2,0.1,777,777,161.20999999999998,149.25673090980752,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL226149,O=C(CNOCc1ccccc1)NO,Ki,B,4.03,<rdkit.Chem.rdchem.Mol object at 0x1452eb580>,777,2.1332124802819257,276.64537266222754,1739.2839266364986,-1.43,777,777,777,777,0.21319999999999995,49.16290000000002,196.20600000000002,196.084792244,14,184.10999999999999,3,5,4,3,5,5,76,777,777,777,1,0.2222222222222222,777,777,70.59,81.60333191060549,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2262641,C[C@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@@H]1O,Ki,B,5.2,<rdkit.Chem.rdchem.Mol object at 0x1452eb5e0>,777,1.921103948331954,1234.6234916612864,11201188.195625829,-3.5100000000000002,777,777,777,777,0.4886999999999995,107.56260000000002,448.38000000000017,448.1005614599999,32,428.22000000000025,7,11,11,7,11,3,170,777,777,777,4,0.2857142857142857,777,777,190.27999999999997,179.10704903858527,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL226438,COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccccc2)cc1,Ki,B,7.02,<rdkit.Chem.rdchem.Mol object at 0x1452eb640>,777,2.2338578464615995,793.1344700499305,378400.9136387356,-2.4599999999999995,777,777,777,777,1.3230999999999993,88.04600000000003,366.3950000000001,366.08855729600003,25,348.25100000000015,2,8,6,2,9,8,134,777,777,777,2,0.1875,777,777,105.17000000000002,145.10966083958343,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL226439,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc1,Ki,B,7.04,<rdkit.Chem.rdchem.Mol object at 0x1452eb6a0>,777,3.088994280305731,569.9153771235606,31078.598515673744,-1.6800000000000002,777,777,777,777,0.5312999999999997,73.03600000000003,318.35100000000006,318.08855729600003,21,300.20700000000005,2,8,6,2,9,7,118,777,777,777,1,0.4166666666666667,777,777,105.17000000000002,122.78245086231261,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL227565,CCCCCCCCCCCCCCON(CC(=O)NO)S(=O)(=O)c1ccc(OC)cc1,Ki,B,7.01,<rdkit.Chem.rdchem.Mol object at 0x1452eb700>,777,2.3518931561316614,724.507087876763,8343993.238712879,-1.6800000000000002,777,777,777,777,4.824000000000003,123.84500000000007,472.6480000000001,472.26070799999985,32,432.3280000000002,2,8,6,2,9,19,184,777,777,777,1,0.6956521739130435,777,777,105.17,192.79681412067535,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL227566,O=C(CNOCc1ccc(Cl)cc1)NO,Ki,B,5.32,<rdkit.Chem.rdchem.Mol object at 0x1452eb760>,777,2.202141955045271,315.6384248692657,2479.19133238714,-1.1400000000000001,777,777,777,777,0.8666,54.17290000000002,230.651,230.045819892,15,219.563,3,5,4,3,6,5,82,777,777,777,1,0.2222222222222222,777,777,70.59,91.90659813748717,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL227567,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC2C3CC4CC(C3)CC2C4)cc1,Ki,B,7.02,<rdkit.Chem.rdchem.Mol object at 0x1452eb7c0>,777,1.584004505538227,797.3305349076087,2364905.9527283916,-1.6800000000000002,777,777,777,777,1.9475999999999993,98.73300000000003,410.49200000000025,410.15115755200003,28,384.2840000000002,2,8,6,2,9,7,154,777,777,777,5,0.631578947368421,777,777,105.17000000000002,164.31955220250114,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL228176,COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccc(OCc3ccccc3)cc2)cc1,Ki,B,7.02,<rdkit.Chem.rdchem.Mol object at 0x1452eb820>,777,1.664643121223762,1135.6921340236174,24376733.752644442,-3.439999999999999,777,777,777,777,2.902100000000001,118.82000000000001,472.51900000000023,472.130422108,33,448.32700000000034,2,9,7,2,10,11,174,777,777,777,3,0.17391304347826086,777,777,114.40000000000002,191.64524238955087,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL228229,CC(NOCc1ccc(Cl)cc1)C(=O)NO,Ki,B,5.33,<rdkit.Chem.rdchem.Mol object at 0x1452eb880>,777,2.3014674027577406,342.4223079528259,3765.182779979194,-1.1400000000000001,777,777,777,777,1.2550999999999999,58.76790000000002,244.67800000000003,244.061469956,16,231.57399999999998,3,5,4,3,6,5,88,777,777,777,1,0.3,777,777,70.59,98.27154025188379,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL228230,CCCCC(NOCc1ccccc1)C(=O)NO,Ki,B,5.11,<rdkit.Chem.rdchem.Mol object at 0x1452eb8e0>,777,2.3454187261900468,343.3494100939904,12129.290297005151,-1.4300000000000002,777,777,777,777,1.7719999999999998,67.60890000000003,252.31400000000002,252.1473925,18,232.15399999999997,3,5,4,3,5,8,100,777,777,777,1,0.46153846153846156,777,777,70.59,107.06310036819195,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL228274,COc1cc([C@@H]2[C@@H](C)[C@H](C)[C@H]2c2ccc(O)c(OC)c2)ccc1O,Ki,B,4.93,<rdkit.Chem.rdchem.Mol object at 0x1452eb940>,777,1.9837013690296197,676.9138620344571,244741.8872671357,-2.36,777,777,777,777,4.268200000000004,93.12760000000006,328.408,328.16745924799994,24,304.216,2,4,4,2,4,4,128,777,777,777,3,0.4,777,777,58.92,142.21776105061045,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL229137,CCCCNS(=O)(=O)NCCCC,Ki,B,4.18,<rdkit.Chem.rdchem.Mol object at 0x1452eb9a0>,777,3.553934854067225,186.18956631445678,556.7944856715267,-0.13000000000000003,777,777,777,777,1.0105999999999997,54.741200000000035,208.32699999999994,208.12454888,13,188.16699999999997,2,4,2,2,5,8,80,777,777,777,0,1.0,777,777,58.2,81.28972359886546,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL229190,O=S(=O)(NCc1ccccc1)NCc1ccccc1,Ki,B,6.19,<rdkit.Chem.rdchem.Mol object at 0x1452eba00>,777,1.855355479645772,548.3577953030233,23580.569561638393,-1.6899999999999995,777,777,777,777,1.8108,75.48320000000004,276.36100000000005,276.093248752,19,260.23299999999995,2,4,2,2,5,6,100,777,777,777,2,0.14285714285714285,777,777,58.2,113.21425932461389,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL229954,CCCN(CCC)S(N)(=O)=O,Ki,B,4.22,<rdkit.Chem.rdchem.Mol object at 0x1452eba60>,777,4.106064375918872,182.75896402072442,172.48169296466315,-0.13,777,777,777,777,0.3119000000000002,45.262200000000014,180.27299999999997,180.093248752,11,164.14499999999998,2,4,2,1,5,5,68,777,777,777,0,1.0,777,777,63.4,68.55983937007224,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL23058,CCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,Ki,B,7.2,<rdkit.Chem.rdchem.Mol object at 0x1452ebac0>,777,2.561695853018071,494.5587374421375,7561.876617874794,-1.4,777,777,777,777,1.8528,70.58690000000004,270.354,270.103813436,18,252.20999999999998,3,5,3,2,6,6,100,777,777,777,1,0.4166666666666667,777,777,89.25999999999999,107.43310667895622,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314151,CC(=O)C(=NNc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(C)=O,Ki,B,6.59,<rdkit.Chem.rdchem.Mol object at 0x1452ebb20>,777,1.8170477213739358,1831.266228187298,1502453395.2959118,-5.469999999999999,777,777,777,777,3.0831000000000017,154.1473999999998,588.6020000000002,588.1427181079999,42,564.4100000000003,5,13,10,4,14,10,214,777,777,777,4,0.07142857142857142,777,777,202.90999999999997,239.27068561053622,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314152,NS(=O)(=O)c1ccc(NC(=O)c2nn(-c3cccc(NN=C(C(=O)c4ccccc4)C(=O)c4ccccc4)c3)c(-c3ccccc3)c2C(=O)O)cc1,Ki,B,6.89,<rdkit.Chem.rdchem.Mol object at 0x1452ebb80>,777,1.403319062494663,2395.4004276689684,441245621600.93475,-7.029999999999998,777,777,777,777,5.670900000000004,194.33039999999968,712.7440000000003,712.174018236,52,684.5200000000001,5,13,10,4,14,12,258,777,777,777,6,0.0,777,777,202.90999999999994,296.6549897938709,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314153,CC(=O)/C(=N\Nc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(=O)c1ccccc1,Ki,B,6.8,<rdkit.Chem.rdchem.Mol object at 0x1452ebbe0>,777,1.5539049983964455,2144.969877960645,25847647414.994305,-6.249999999999998,777,777,777,777,4.377000000000003,174.23889999999975,650.6730000000002,650.158368172,47,624.4650000000001,5,13,10,4,14,11,236,777,777,777,5,0.030303030303030304,777,777,202.90999999999997,267.9628377022036,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314154,CCOC(=O)/C(=N/Nc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(=O)c1ccccc1,Ki,B,6.9,<rdkit.Chem.rdchem.Mol object at 0x1452ebc40>,777,1.5576479825152483,2183.084709835363,70927710703.60991,-6.4499999999999975,777,777,777,777,4.351100000000003,180.1908999999997,680.6990000000003,680.1689328559999,49,652.475,5,14,11,4,15,12,248,777,777,777,5,0.058823529411764705,777,777,212.13999999999996,279.44132504610707,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314155,CCOC(=O)/C(=N/Nc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(C)=O,Ki,B,6.71,<rdkit.Chem.rdchem.Mol object at 0x1452ebca0>,777,1.7955169794109425,1884.558492945978,4135907019.5581536,-5.669999999999998,777,777,777,777,3.0572000000000017,160.09939999999975,618.6280000000003,618.1532827919999,44,592.4200000000002,5,14,11,4,15,11,226,777,777,777,4,0.10344827586206896,777,777,212.13999999999996,250.7491729544397,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314156,CCCC(=O)/C(=N\Nc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(=O)OCC,Ki,B,6.96,<rdkit.Chem.rdchem.Mol object at 0x1452ebd00>,777,1.787381117531462,1899.9907575709406,11370232441.573702,-5.669999999999999,777,777,777,777,3.8374000000000024,169.33339999999973,646.6820000000002,646.18458292,46,616.4420000000002,5,14,11,4,15,13,238,777,777,777,4,0.16129032258064516,777,777,212.13999999999996,263.47905718323284,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314157,COC(=O)/C(=N/Nc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(=O)C(C)C,Ki,B,6.87,<rdkit.Chem.rdchem.Mol object at 0x1452ebd60>,777,1.8045287498758986,1917.413664680891,6412108056.585166,-5.669999999999998,777,777,777,777,3.303200000000002,164.64639999999972,632.6550000000003,632.1689328559999,45,604.4310000000002,5,14,11,4,15,11,232,777,777,777,4,0.13333333333333333,777,777,212.13999999999996,257.1141150688363,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314158,CC(=O)/C(=N\Nc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(=O)OC(C)(C)C,Ki,B,7.02,<rdkit.Chem.rdchem.Mol object at 0x1452ebdc0>,777,1.7805930880997456,1962.0278510326825,7158259375.063412,-5.669999999999999,777,777,777,777,3.8358000000000034,169.31139999999968,646.6820000000001,646.18458292,46,616.4420000000002,5,14,11,4,15,10,238,777,777,777,4,0.16129032258064516,777,777,212.13999999999996,263.4790571832329,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314159,NS(=O)(=O)c1ccc(NC(=O)c2nn(-c3cccc(/N=N/c4ccc(O)cc4)c3)c(-c3ccccc3)c2C(=O)O)cc1,Ki,B,6.46,<rdkit.Chem.rdchem.Mol object at 0x1452ebe20>,777,1.5775962362535572,1920.249948006225,2629625779.848387,-5.659999999999998,777,777,777,777,5.258200000000004,154.0104999999998,582.5980000000003,582.1321534240001,42,560.4220000000004,5,12,9,4,13,8,210,777,777,777,5,0.0,777,777,189.32999999999996,239.00571595151155,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314160,N#Cc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1,Ki,B,6.42,<rdkit.Chem.rdchem.Mol object at 0x1452ebe80>,777,1.8542564715698935,1587.7615887952438,72215950.51567149,-4.789999999999999,777,777,777,777,3.0088800000000013,126.4427,487.49700000000024,487.09503964399994,35,470.36100000000033,4,10,7,3,11,6,174,777,777,777,4,0.0,777,777,168.16999999999996,199.46513194462779,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314161,CCOC(=O)c1c(C(=O)Nc2ccc(S(N)(=O)=O)cc2)nn(-c2cccc([N+](=O)[O-])c2)c1-c1ccccc1,Ki,B,6.84,<rdkit.Chem.rdchem.Mol object at 0x1452ebee0>,777,1.894118413146864,1632.579931146933,281261070.8712552,-4.879999999999999,777,777,777,777,3.523900000000001,137.37929999999986,535.5380000000002,535.1161690120001,38,514.3700000000003,3,12,9,2,13,8,194,777,777,777,4,0.08,777,777,176.51999999999998,216.40978157736635,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2314162,NS(=O)(=O)c1ccc(NC(=O)c2nn(-c3cccc(/N=N/c4c(O)ccc5ccccc45)c3)c(-c3ccccc3)c2C(=O)O)cc1,Ki,B,7.91,<rdkit.Chem.rdchem.Mol object at 0x1452ebf40>,777,1.4303008052423871,2266.552404187693,23903505010.93857,-6.179999999999998,777,777,777,777,6.411400000000006,171.51649999999975,632.6580000000002,632.1478034880001,46,608.4660000000003,5,12,9,4,13,8,228,777,777,777,6,0.0,777,777,189.32999999999996,261.6873804832467,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2316106,NS(=O)(=O)c1ccc2c(c1)sc1nc(-c3cc4ccccc4oc3=O)cn12,Ki,B,6.67,<rdkit.Chem.rdchem.Mol object at 0x1452ebfa0>,777,1.7151852557004799,1527.1479736435297,2272705.9334706864,-3.01,777,777,777,777,2.969800000000001,103.4262,397.4370000000001,397.019097832,27,386.3490000000002,2,7,7,1,9,2,134,777,777,777,5,0.0,777,777,107.67000000000002,155.8970035490824,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2316107,NS(=O)(=O)c1ccc2c(c1)sc1nc(-c3cc4cc(Cl)ccc4oc3=O)cn12,Ki,B,5.86,<rdkit.Chem.rdchem.Mol object at 0x1452ec040>,777,1.7086700513074737,1581.5963236750056,3208530.8388775387,-2.7199999999999998,777,777,777,777,3.6232000000000024,108.43619999999999,431.8820000000001,430.98012547999997,28,421.80200000000025,2,7,7,1,10,2,140,777,777,777,5,0.0,777,777,107.67000000000002,166.20026977596405,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2316108,NS(=O)(=O)c1ccc2c(c1)sc1nc(-c3cc4cc(Br)ccc4oc3=O)cn12,Ki,B,6.98,<rdkit.Chem.rdchem.Mol object at 0x1452ec0a0>,777,1.7086700513074737,1581.5963236750056,3208530.8388775387,-2.53,777,777,777,777,3.732300000000002,111.1262,476.33300000000014,474.92960989999995,28,466.2530000000002,2,7,7,1,10,2,140,777,777,777,5,0.0,777,777,107.67000000000002,169.76455115472373,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL23174,NS(=O)(=O)c1ccc(CCNC(=O)c2cc3ccccc3oc2=O)cc1,Ki,B,8.0,<rdkit.Chem.rdchem.Mol object at 0x1452ec100>,777,1.6583493823932818,1118.2766618137587,646402.3524842014,-2.9699999999999993,777,777,777,777,1.4128999999999994,96.33640000000003,372.40200000000004,372.07799261199995,26,356.2740000000001,3,7,5,2,8,5,134,777,777,777,3,0.1111111111111111,777,777,119.47,149.04337799761842,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL23194,NCCCNCCCCNCCCN,Ki,B,4.08,<rdkit.Chem.rdchem.Mol object at 0x1452ec160>,777,2.7847655305545773,86.12278797724058,1347.9122533421119,-0.16,777,777,777,777,-0.35659999999999775,62.31620000000004,202.34599999999995,202.21574683199998,14,176.13799999999998,6,4,4,4,4,11,86,777,777,777,0,1.0,777,777,76.1,87.80323581864053,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2323124,Cl.N=C(N)Nc1ccc(O)cc1,Ki,B,5.12,<rdkit.Chem.rdchem.Mol object at 0x1452ec1c0>,777,1.2099997241750649e-06,259.85892783096796,285.51074052739676,-1.42,777,777,777,777,1.11937,50.89160000000001,187.63000000000002,187.05123962,12,177.54999999999998,5,4,2,4,5,1,66,777,777,777,1,0.0,777,777,82.13000000000001,76.31877611852457,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2323125,Cl.N=C(N)NCCc1ccc(S(N)(=O)=O)cc1,Ki,B,7.05,<rdkit.Chem.rdchem.Mol object at 0x1452ec220>,777,2.5599986968006943e-06,472.2741503408442,2638.7969256164415,-1.31,777,777,777,777,-0.21863000000000005,68.68400000000001,278.76500000000004,278.06042440000004,17,263.645,6,6,3,4,8,4,96,777,777,777,1,0.2222222222222222,777,777,122.06,106.35509318454956,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2323134,CC(=O)OC[C@H]1O[C@@H](CC(=O)/C=C/c2cccc(O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,Ki,B,5.16,<rdkit.Chem.rdchem.Mol object at 0x1452ec280>,777,2.3569651826868707,983.4373925163319,23082554.94182031,-3.7300000000000004,777,777,777,777,1.4902,118.72080000000004,492.4770000000003,492.1631617159999,35,464.2530000000003,1,11,11,1,11,9,190,777,777,777,2,0.4583333333333333,777,777,151.73,201.47449739287168,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2323135,CC(=O)OC[C@H]1O[C@@H](CC(=O)/C=C/c2ccc(O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,Ki,B,5.41,<rdkit.Chem.rdchem.Mol object at 0x1452ec2e0>,777,2.34587957556583,966.1873925163321,23551875.17165666,-3.7300000000000004,777,777,777,777,1.4901999999999995,118.72080000000004,492.4770000000003,492.1631617159999,35,464.2530000000003,1,11,11,1,11,9,190,777,777,777,2,0.4583333333333333,777,777,151.73,201.47449739287168,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2323136,CC(=O)OC[C@H]1O[C@@H](CC(=O)/C=C/c2cccc(O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,Ki,B,5.15,<rdkit.Chem.rdchem.Mol object at 0x1452ec340>,777,2.3569651826868707,983.4373925163319,23082554.94182031,-3.7300000000000004,777,777,777,777,1.4902,118.72080000000004,492.4770000000003,492.1631617159999,35,464.2530000000003,1,11,11,1,11,9,190,777,777,777,2,0.4583333333333333,777,777,151.73,201.47449739287168,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2323137,CC(=O)OC[C@H]1O[C@@H](CC(=O)/C=C/c2ccc(O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,Ki,B,5.26,<rdkit.Chem.rdchem.Mol object at 0x1452ec3a0>,777,2.34587957556583,966.1873925163321,23551875.17165666,-3.7300000000000004,777,777,777,777,1.4901999999999995,118.72080000000004,492.4770000000003,492.1631617159999,35,464.2530000000003,1,11,11,1,11,9,190,777,777,777,2,0.4583333333333333,777,777,151.73,201.47449739287168,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2323138,O=C(/C=C/c1cccc(O)c1)C[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Ki,B,5.11,<rdkit.Chem.rdchem.Mol object at 0x1452ec400>,777,1.985360095828367,569.3021079787829,121271.66067330413,-1.7700000000000005,777,777,777,777,-0.7930000000000001,80.53200000000002,324.329,324.12090298,23,304.16900000000004,5,7,7,5,7,5,126,777,777,777,2,0.4375,777,777,127.45000000000002,132.63162616828026,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL2323139,O=C(/C=C/c1cccc(O)c1)C[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,Ki,B,5.51,<rdkit.Chem.rdchem.Mol object at 0x1452ec460>,777,1.985360095828367,569.3021079787829,121271.66067330413,-1.7700000000000005,777,777,777,777,-0.7930000000000001,80.53200000000002,324.329,324.12090298,23,304.16900000000004,5,7,7,5,7,5,126,777,777,777,2,0.4375,777,777,127.45000000000002,132.63162616828026,777,777,777,777,777,777,777,777,777
